airport_code,ident,airport_type,name,latitude,longitude,elevation,iata
42530,HKBA,small_airport,Busia Airport,0.4570850134,34.130279541,3989,KE
42531,HKBU,small_airport,Bungoma Airport,0.5762079954,34.5534515381,4726,KE
42532,HKED,small_airport,Eldoret Aistrip Airport,0.5363680124,35.2788658142,7050,KE
42533,HKLT,small_airport,Loitokitok Airport,-2.9098849297,37.5261077881,5320,KE
42534,HKMG,small_airport,Magadi Airport,-1.9480570555,36.2833328247,1955,KE
42535,HKMR,small_airport,Mackinnon Road Airport,-3.7356851101,39.03332901,1443,KE
42536,HKMT,small_airport,Mtito Andei Airport,-2.7170820236,38.1975669861,2397,KE
42537,HKMU,small_airport,Makindu Airport,-2.2897129059,37.8286209106,3513,KE
42538,HKSA,small_airport,Embakasi Airport,-1.2982189655,36.9155464172,5357,KE
42539,KE-6002,small_airport,Laisamis Airport,1.6029390097,37.7216453552,1866,KE
42540,KE-6007,small_airport,Lokori Airport,1.9167399406,36.0057182312,1990,KE
42541,KE-6012,small_airport,Arroket Airport,-0.6234269738,35.0658683777,5955,KE
42542,KE-6013,small_airport,Balesa Airport,3.646971941,37.3508605957,2000,KE
42544,KE-6018,small_airport,Fig Tree  Airport,-1.4347219467,35.1932487488,5050,KE
42545,KE-6019,small_airport,Head Office Delamere Estates Airport,-0.4666669965,36.2166671753,6500,KE
42546,KE-6020,small_airport,Itona Ranch Airport,-1.1359169483,34.83411026,5500,KE
42547,KE-6021,small_airport,Karimbuni Airport,-0.8029670119,36.0906105042,9300,KE
42548,KE-6024,small_airport,Masai Mara Airport,1.2666670084,35.03332901,5360,KE
42549,KE-6025,small_airport,Kisima Farm Airport,0.0472779982,37.4341926575,7800,KE
42550,KWY,medium_airport,Kiwayu Airport,-1.9605599642,41.2975006104,21,KE
42551,KE-6027,small_airport,Kamok Airport,0.013944,36.8008346558,6290,KE
42552,KE-6028,small_airport,Kulalu Ranch Airport,-3.0833330154,39.4166679382,500,KE
42553,KE-6029,small_airport,Lubarra Airport,-1.2999999523,36.9500007629,6100,KE
42554,KE-6033,small_airport,Hagadera Airport,0.1253229976,40.2899856567,360,KE
42555,KE-6034,small_airport,Lomolo Airport,0.0310570002,35.9886817932,5200,KE
42556,KE-6035,small_airport,Loporot Airport,2.3333330154,35.8499984741,2011,KE
42557,KE-6036,small_airport,Lothagah Airport,3.0333330631,36.0499992371,1600,KE
42558,KE-6037,small_airport,Lotubae Airport,1.9833329916,36.0499992371,1700,KE
42559,KE-6040,small_airport,Menengai Airport,-0.2360280007,36.0008049011,6650,KE
42560,KE-6041,small_airport,Nampaso Airport,-1.0423929691,35.2499542236,5500,KE
42561,KE-6042,small_airport,Ndovu Airport,2.0137779713,38.6342201233,1150,KE
42562,KE-6043,small_airport,Lanet Prairies Airport,-0.2860000134,36.150806427,6200,KE
42563,KE-6044,small_airport,Ngore Ngore Airport,-1.8359440565,37.7841949463,6290,KE
42564,KE-6045,small_airport,Njoro Airport,-0.3154120147,35.9245452881,7140,KE
42565,KE-6046,small_airport,Nkreta Airport,-1.0166670084,35.8333320618,6700,KE
42566,KE-6048,small_airport,Oleleren Airport,0.013944,36.8841667175,5580,KE
42567,KE-6050,small_airport,Gaitu Airport,-0.0527219996,37.7341957092,3805,KE
42568,KE-6053,small_airport,Taita Hills Airport,-3.5123889446,38.2502212524,3150,KE
42569,KE-6054,small_airport,Taveta Sisal Airport,-3.4188890457,37.6341667175,2525,KE
42570,KE-6055,small_airport,Turkwel Gorge Airport,1.8971389532,35.3841400146,2625,KE
42571,KE-6056,small_airport,Ziwani Airport,-3.2193610668,37.8007202148,3025,KE
42572,KE-6058,small_airport,Didima Bule Airport,-2.3691670895,39.6175842285,500,KE
42573,KE-6061,small_airport,Komofodo Galana Ranch Airport,2.5525000095,39.6675834656,500,KE
42574,KE-6062,small_airport,Embori Farm Airport,0.0692450032,37.343547821,8666,KE
42575,KE-6064,small_airport,Shekiko Airport,-2.5666670799,40.3499984741,6,KE
42576,KE-6066,small_airport,Ngerende Airport,-1.0873810053,35.1851348877,5510,KE
42577,KE-6067,small_airport,Barina Airport,-0.1360000074,36.0174713135,5600,KE
42578,KE-6068,small_airport,Soy-Chemoset Airport,0.7138890028,36.8675003052,5130,KE
42579,KE-6071,small_airport,Ngorare Ranch Airport,0.3305830061,36.6508331299,6400,KE
42580,KE-6072,small_airport,Ilkek Airport,-0.6026390195,36.3674736023,6350,KE
42581,KE-6074,small_airport,Kalacha South Airport,3.0199999809,37.4483337402,1000,KE
42582,KE-6075,small_airport,Masnami Airport,-1.1333329678,35.3333320618,5600,KE
42583,KE-6076,small_airport,Segera Ranch Airport,0.1821729988,36.9118423462,5700,KE
42584,KE-6077,small_airport,Lali Galana Airport,-3.1357779503,39.3008880615,500,KE
42585,KE-6079,small_airport,Kilgoris Airport,-1.0038830042,34.8924751282,6000,KE
42586,KE-6081,small_airport,Oserian Naivasha Airport,-0.8526390195,36.2674713135,6350,KE
42587,KE-6082,small_airport,Kinna Airport,0.3166669905,38.2000007629,2211,KE
42588,KE-6084,small_airport,Green Park Airport,-0.6696670055,36.3102798462,6791,KE
42589,KE-6087,small_airport,Buffalo Airport,-1.1476512166,35.1412296295,5500,KE
42590,KE-6088,small_airport,Cottar's Camp Airport,-1.4952269793,35.4121170044,5350,KE
42591,KE-6089,small_airport,Maji Mazuri Airport,0.9333329797,35.1666679382,6980,KE
42592,KE-6095,small_airport,Kilifi Plantation Farm Airport,-3.6333329678,39.8499984741,3,KE
42593,KE-6109,small_airport,Mitunguu Airport,-0.1096829996,37.7901000977,3100,KE
42594,KE-6110,small_airport,Mkowe Airport,-2.2340381145,40.8464660645,3,KE
42595,KE-6112,small_airport,Olkurruk Mara Airport,-1.2692500353,34.9507789612,6200,KE
42596,KE-6121,small_airport,Musiara Airstrip,-1.2991379499,35.0638771057,5117,KE
42597,KE-6123,small_airport,Namanga Airport,-2.5793888889,36.9121666667,4080,KE
42598,KE-6127,small_airport,Beverley Airport,3.3166670799,37.0666656494,1187,KE
42599,KE-6151,small_airport,Solio Ranch Airport,-0.2451670021,36.8848876953,6300,KE
42600,KE-6152,small_airport,Rumuruti Airport,0.2775940001,36.5333328247,6066,KE
42601,KE-6153,small_airport,Sabarei Airport,4.2945141792,36.9305419922,2300,KE
42602,KE-6155,small_airport,Sigor Airport,1.4833329916,35.4666671753,3218,KE
42603,KE-6158,small_airport,Oljogi Ranch Airport,0.263944,36.9508628845,5640,KE
42604,KE-6166,small_airport,Todenyang Airport,4.5302500725,35.9175262451,1195,KE
42605,KE-6175,small_airport,Voi Park Airport,-3.36272192,38.6051673889,1700,KE
42606,KE-6178,small_airport,Wamba Airport,0.9777780175,37.3188819885,4324,KE
42607,KE-6208,small_airport,Olkiombo Airport,-1.4192500114,35.1674423218,5800,KE
42608,KE-6320,small_airport,Laikipia Ranch Airport,0.5833330154,36.4333343506,6100,KE
42609,KE-6394,small_airport,Lunga-Lunga Airport,-4.5500001907,39.1166687012,193,KE
42610,KE-6396,small_airport,Maralal Airport,1.0994509459,36.6950950623,6450,KE
42611,KE-6557,small_airport,Kakuma Airport,3.7166669369,34.8666687012,1906,KE
42612,KE-6576,small_airport,Taveta Airport,-3.3947649002,37.6977577209,2988,KE
42613,KE-6596,small_airport,Kajiado Airport,-1.8500000238,36.7833328247,5603,KE
42614,KE-6646,small_airport,Marrian's Airport,-0.3405900002,36.9135246277,6400,KE
42615,KE-6647,small_airport,Nginyang (Kinkang) Airport,0.9666669965,36.0166664124,2368,KE
42616,KE-6648,small_airport,Ngulia Lodge Airport,-2.935806036,38.2341957092,2500,KE
42617,KE-6649,small_airport,Takabba Airport,3.4126420021,40.2261276245,1991,KE
42618,KE-6650,small_airport,Sololo Airport,3.5545470715,38.6436347961,2296,KE
42619,KE-6656,small_airport,Banisa Airport,3.8943190575,40.3209915161,2998,KE
42620,KE-6873,small_airport,George Smith Farm Airport,0.6166669726,35.2999992371,6880,KE
42621,KE-6874,small_airport,Impala Farm Airport,0.3666670024,36.9166679382,5500,KE
42622,KE-6878,small_airport,Shimba Hills Airport,-1.2356940508,39.4175567627,1200,KE
42623,KE-6883,small_airport,Mount Kenya Game Ranch Airport,-0.0364239998,37.1400413513,7020,KE
42624,KE-6885,small_airport,Lewa Downs Airport,0.1805830002,37.4674987793,5500,KE
42625,KE-6888,small_airport,Kapsumbeiwa Nandi Airport,0.130339995,35.2208251953,1750,KE
42626,KE-6890,small_airport,Baragoi Airport,1.7814079523,36.8013687134,4202,KE
42627,KE-6893,small_airport,Changoi Tea Estate Airport,0.4769439995,35.2422218323,6100,KE
42628,KE-6894,small_airport,Borana Airport,0.2305829972,37.2841682434,6100,KE
42629,KE-6907,small_airport,Kambi Ya Samaki Airport,-2.3166670799,37.9166679382,3093,KE
42630,KE-6911,small_airport,Samburu North Airport,-3.7666668892,39.2833328247,967,KE
42631,KE-6920,small_airport,Masalani (Fanjaa) Airport,-1.6956549883,40.1257209778,150,KE
42632,KE-6924,small_airport,Mado Gashi Airport,0.7223730087,39.1761436462,1000,KE
42633,KE-6937,small_airport,Lokichar Airport,2.3833329678,35.6500015259,2440,KE
42634,KE-6946,small_airport,Kapenguria (Kisiaunet) Airport,1.2693220377,35.0763244629,6482,KE
42635,KE-6951,small_airport,Hulugho Airport,-1.135972023,41.0509719849,490,KE
42636,KE-6957,small_airport,Aruba Airport,-3.3333330154,38.7666664124,1300,KE
42637,KE-6978,small_airport,Kerio Valley Airport,0.3196380138,35.6625595093,4325,KE
42638,KE-6996,small_airport,Kapchomuswo (Kabarnet) Airport,0.530583024,35.7341384888,6205,KE
42639,KE-KIU,small_airport,Kiunga Airport,-1.7438290119,41.4843444824,1,KE
42640,KE-LBN,small_airport,Lake Baringo Airport,0.6661030054,36.1041908264,3226,KE
42641,KE-LKU,small_airport,Lake Rudolf Airport,3.4166669846,35.8833312988,1300,KE
42642,KE-MRE,small_airport,Mara Lodges Airport,-1.1782759428,35.1113090515,5706,KE
42643,KE-MUM,small_airport,Mumias Airport,0.3333300054,34.4833335876,4163,KE
42644,KE-0001,small_airport,Mfangano Airport,-0.4665000141,34.063999176,3750,KE
42645,KE-0002,small_airport,Nzoia Airport,0.1333329976,34.0833320618,3770,KE
42646,KE-0003,small_airport,Rusinga Airport,-0.4126670063,34.1425018311,3800,KE
42647,KE-0004,small_airport,Oropoi Airport,3.8084490299,34.3600959778,2842,KE
42648,KE-0005,small_airport,Mara Shikar Airport,-1.0692780018,35.0507774353,5500,KE
42649,KE-0006,small_airport,Intrepid Mara Airport,-1.4087779522,35.1097488403,5000,KE
42650,KE-0007,small_airport,Chepgoiven Airport,-0.3860000074,35.33411026,6955,KE
42651,KE-0008,small_airport,Muswani Airport,-1.1359169483,35.3341407776,5600,KE
42652,KE-0009,small_airport,Sergoit Airport,0.6499999762,35.3833312988,7200,KE
42653,KE-0010,small_airport,Siana Springs Airport,-1.4833329916,35.4166679382,5350,KE
42654,KE-0011,small_airport,Olerai Airport,0.9859439731,35.5508041382,6500,KE
42655,KE-0012,small_airport,Oleshabani Airport,-0.9723460078,35.746723175,6700,KE
42656,KE-0013,small_airport,Njoro Country Club Airport,-0.3359999955,35.9174728394,7100,KE
42657,KE-0014,small_airport,Barclays Airport,-0.1877959967,35.9670982361,6368,KE
42658,KE-0015,small_airport,Lake Baringo (Kampi Ya Samaki) Airport,0.6031669974,36.0130004883,3000,KE
42659,KE-0016,small_airport,Shompole (Dry Lake) Airport,-2.0203330517,36.0391120911,2050,KE
42660,KE-0017,small_airport,"Shompole (""All"" weather) Airport",-1.9755829573,36.0483894348,2000,KE
42661,KE-0018,small_airport,Kapedo Airport,1.1638610363,36.0841674805,2500,KE
42662,KE-0019,small_airport,Naishi Airport,-0.4565829933,36.0849990845,5500,KE
42663,KE-0020,small_airport,Congrieve Airport,-0.4839439988,36.1243591309,5800,KE
42664,KE-0021,small_airport,Ndabibi Airport,-0.7430350184,36.1722221375,7100,KE
42665,KE-0022,small_airport,Seislucho Airport,4.3777780533,36.2166671753,1350,KE
42666,KE-0023,small_airport,Kongoni Airport,-0.8666669726,36.2333335876,6600,KE
42667,KE-0024,small_airport,Delamare Camp Airport,-0.4025560021,36.2360572815,5800,KE
42668,KE-0025,small_airport,Ngelesha Airport,1.5172220469,36.2852783203,6000,KE
42669,KE-0026,small_airport,Oserongoni Airport,-0.8190000057,36.2878341675,6200,KE
42670,KE-0027,small_airport,Loldia Airport,-0.6999999881,36.3166656494,1970,KE
42671,KE-0028,small_airport,Manyatta Airport,-0.4911960065,36.3506546021,6400,KE
42672,KE-0029,small_airport,Nyahururu Airport,-0.0137670003,36.3697357178,7750,KE
42673,KE-0030,small_airport,Kigio (Malewa) Airport,-0.5677779913,36.3833618164,6734,KE
42674,KE-0031,small_airport,Ndume Langa Airport,-0.519306004,36.3841400146,6500,KE
42675,KE-0032,small_airport,Mugle Ranch Airport,0.75,36.5833320618,6150,KE
42676,KE-0033,small_airport,Olmaisor Airport,0.3333329856,36.6333312988,5900,KE
42677,KE-0034,small_airport,Orly (Olooitikosh) Airport,-1.5811940432,36.8128318787,5600,KE
42678,KE-0035,small_airport,Tadlitium Airport,-2.1228759289,36.8174819946,5000,KE
42679,KE-0036,small_airport,Muridjo Ranch Airport,0.6472219825,36.8508605957,5800,KE
42680,KE-0037,small_airport,Nanyuki West Airport,-0.1360280067,36.9008331299,600,KE
42681,KE-0038,small_airport,Olpejeta Airport,0.0306109991,36.9008331299,5845,KE
42682,KE-0039,small_airport,El Karama Airport,0.1972499937,36.9174995422,5700,KE
42683,KE-0040,small_airport,Talu Airport,-1.1459519863,36.9179878235,5110,KE
42684,KE-0041,small_airport,Laburra Airport,-0.3000000119,36.9500007629,6030,KE
42685,KE-0042,small_airport,Hall Hall Airport,0.9333329797,37.0666656494,6000,KE
42686,KE-0043,small_airport,Hall Strip Airport,2.9303610325,37.067527771,6000,KE
42687,KE-0044,small_airport,Kamwaki Farm Airport,0.1338440031,37.1592063904,6530,KE
42688,KE-0045,small_airport,Ibis Farm Airport,0.0472779982,37.2008323669,7000,KE
42689,KE-0046,small_airport,Oldonyo Farm Airport,0.0972779989,37.3008613586,7800,KE
42690,KE-0047,small_airport,Tassia Airport,0.4262219965,37.3340263367,3400,KE
42691,KE-0048,small_airport,Wanguru (Thiba) Airport,-0.6966760159,37.3746185303,3400,KE
42692,KE-0049,small_airport,Loloroi Airport,0.6333330274,37.3833312988,3000,KE
42693,KE-0050,small_airport,Sarara Airport,-1.0499999523,37.4333343506,3760,KE
42694,KE-0051,small_airport,Rutundu Airport,-0.0526540019,37.4645423889,10200,KE
42695,KE-0052,small_airport,Il Ngwesi Airport,0.1972499937,37.4675292969,5600,KE
42696,KE-0053,small_airport,Mbirikani Airport,-2.5608329773,37.5410003662,3900,KE
42697,KE-0054,small_airport,Harris Hills Airport,3.4166669846,37.7666664124,4300,KE
42698,KE-0055,small_airport,Lake Jipe Airport,-3.6169440746,37.7789154053,2400,KE
42699,KE-0056,small_airport,Finch Hattons Airport,-2.9459679127,37.9146881104,2644,KE
42700,KE-0057,small_airport,Maktau Gate Airport,-3.4081668854,38.1196670532,3500,KE
42701,KE-0058,small_airport,Kamboyo(Tsavo West) Airport,-2.75,38.1199989319,2805,KE
42702,KE-0059,small_airport,Kangetchwa Airport,-3.179363966,38.1310119629,3050,KE
42703,KE-0060,small_airport,Kinna Meru Airport,0.165083006,38.1951408386,2000,KE
42704,KE-0061,small_airport,Ithumba Airport,-2.2167220116,38.3868904114,1700,KE
42705,KE-0062,small_airport,Satao Airport,-3.3937499523,38.9468612671,1400,KE
42706,KE-0063,small_airport,Kone Airport,-2.2191939354,39.1008872986,500,KE
42707,KE-0064,small_airport,Moyale (Boma) Airport,3.4500000477,39.1329994202,2790,KE
42708,KE-0065,small_airport,Crocodile Camp Airport,-3.0691111088,39.2342224121,500,KE
42709,KE-0066,small_airport,Kwale Airport,-4.1697950363,39.4318656921,1380,KE
42710,KE-0067,small_airport,Kore Galana Ranch Airport,-2.7333331108,39.5333328247,500,KE
42711,KE-0068,small_airport,Komawayu (Tanke) Airport,-2.9166669846,39.5509185791,500,KE
42712,KE-0069,small_airport,Vipingo Estate Airport,-3.8598539829,39.7869758606,86,KE
42713,KE-0070,small_airport,Kijipwa Airport,-3.8431389332,39.8051681519,40,KE
42714,KE-0071,small_airport,Garsen Airport,-2.2680559158,40.0937767029,16,KE
42715,KE-0072,small_airport,Rhamu Airport,3.9230821133,41.223690033,805,KE
43203,GLST,small_airport,Sasstown Airport,4.6666669846,-8.4333333969,6,LR
43272,GCHU,heliport,Hospital Universitario De Canarias Heliport,28.456199646,-16.2921009064,1080,ES
43297,GCGO,heliport,San Sebasti�n De La Gomera Heliport,28.0972003937,-17.102399826,1,ES
43321,FNLK,small_airport,Lucapa Airport,-8.4457273483,20.7320861816,3029,AO
43322,AO-KNP,small_airport,Capanda Airport,-9.769370079,15.4553194046,3366,AO
43323,AO-DRC,small_airport,Dirico Airport,-17.981924057,20.7680606842,3504,AO
43324,AO-JMB,small_airport,Jamba Airport,-14.6981925964,16.070148468,4912,AO
43325,AO-GGC,small_airport,Lumbala Airport,-12.6398773193,22.5868206024,3510,AO
43326,AO-NDF,small_airport,Ndalatandos Airport,-9.275188446,14.9772424698,2684,AO
43788,SO-0001,medium_airport,K50 International Airport,2.0052800179,44.9865989685,,SO
43968,AO-0002,small_airport,Nankova Airport,-16.3963699341,18.9787635803,,AO
43969,AO-0003,small_airport,Rito Airport,-16.6893920898,19.0837669373,,AO
43970,AO-0004,small_airport,Coemba Airport,-12.1437044144,18.0853633881,,AO
43971,AO-0005,small_airport,Andulo Airport,-11.4722995758,16.710899353,,AO
43976,HSAK,small_airport,Akobo Airport,7.7833299637,33,,SS
44465,KE-0073,small_airport,Private Airstrip,0.2306990027,37.3620986938,,KE
44466,KE-0074,small_airport,Private Airstrip,0.269569993,37.3280982971,,KE
44467,KE-0075,medium_airport,Laikipia Air Base,0.0329332016,37.0269012451,,KE
44470,KE-0076,small_airport,Private Airstrip near Lenana,-0.1621779948,37.4458999634,,KE
44577,GUXN,small_airport,Kankan Airport,10.3940000534,-9.3037996292,1234,GN
44578,NG-0003,medium_airport,Gombe Lawanti International Airport,10.2983333333,10.8963888889,1590,NG
44579,LY-0001,small_airport,Warehouse ? Airport,28.168800354,19.2094993591,,LY
44869,ER-0001,small_airport,Dahalak Island Airfield,15.68151,40.104431,,ER
44902,FR-0314,small_airport,Europa Island Airstrip,-22.3486995697,40.3515014648,,TF
46207,FEFB,small_airport,Poste Airport,5.403888889,26.487222222,,CF
46533,FABR,medium_airport,Barberton Airport,-25.7168687423,30.9751796722,2250,ZA
299324,AHY,small_airport,Ambatolhy Airport,-20.0158333333,45.535,340,MG
299485,HSPI,small_airport,Pibor Airport,6.7933333333,33.1305555556,1377,SS
299486,HSRN,small_airport,Renk Airport,11.8324692723,32.8104972839,1278,SS
299529,NL-0042,closed,Bergen Airfield,0,4.6922222222,-3,NL
299598,ZA-0038,small_airport,Hippo Pools Airport,-24.1997222222,30.8125,1145,ZA
299605,ZA-0104,small_airport,Winterveldt Mine Airport,-24.665,30.18528,3000,ZA
299614,ZA-0105,small_airport,Aviators Paradise Field,-25.69389,27.7825073972,3800,ZA
299617,FADU,small_airport,Walkersons Field,-25.36278,30.18778,6041,ZA
300056,ZA-0037,small_airport,Benics Airport,-25.8188991547,29.2217006683,5100,ZA
300057,ZA-0106,small_airport,Benics Airport,-25.8188991547,29.2217006683,5100,ZA
300208,CD-0002,small_airport,Kashobwe Airport,-9.666293,28.619004,3100,CD
300239,HAHM,medium_airport,Harar Meda Airport,8.7163,39.0059,,ET
300253,FMBI,small_airport,Betainomby Airport,-18.1958013864,49.348526001,40,MG
300307,AEE,small_airport,Adareil Airport,10.0536111111,32.9594444444,1301,SS
300333,DAOY,small_airport,El Bayadh Airport,33.7216666667,1.0925,4493,DZ
300564,PHG,small_airport,Port Harcourt City Airport,4.8461111111,0,57,NG
300565,NG-0004,small_airport,Port Harcourt City Airport,4.8461111111,7.0213888889,57,NG
300605,GMFB,medium_airport,Bouarfa Airport,32.5143055556,-1.9830555556,3630,MA
300670,ZA-0107,closed,Robben Island Airstrip,-33.8004044125,18.3637332916,,ZA
300673,HSMN,medium_airport,Merowe (Merowe New),18.4433333333,31.8433333333,897,SD
300757,GTZ,small_airport,Kirawira B Aerodrome,-2.1608333333,34.2255555556,3970,TZ
300759,TZ-0005,small_airport,Mvumi Airport,-6.3763888889,35.8986111111,3445,TZ
300760,TZ-0006,small_airport,Kasulu Airport,-4.5491666667,30.1022222222,4175,TZ
300781,DNAS,medium_airport,Asaba International Airport,6.2033333333,6.6588888889,305,NG
300790,BJE,small_airport,Baleela Airport,11.1994444444,28.5230555556,1690,SD
